qdot q torque X Z vX vZ pasEffectue 
0.000000 0.000000 0.000000 0.000597 -0.005843 0.005647 -0.005896 0
0.000000 0.000000 0.000000 0.000541 -0.005844 -0.002838 -0.005892 0
0.000000 0.000000 0.000000 0.000618 -0.005844 0.005254 -0.005886 0
0.000000 0.000000 0.000000 0.000564 -0.005845 -0.002674 -0.005881 0
0.000000 0.000000 0.000000 0.000636 -0.005845 0.004910 -0.005875 0
0.000000 0.000000 0.000000 0.000584 -0.005846 -0.002501 -0.005871 0
0.000000 0.000000 0.000000 0.000650 -0.005846 0.004603 -0.005865 0
0.000000 0.000000 0.000000 0.000601 -0.005846 -0.002328 -0.005861 0
0.000000 0.000000 0.000000 0.000662 -0.005846 0.004321 -0.005856 0
0.000000 0.000000 0.000000 0.000616 -0.005847 -0.002163 -0.005853 0
0.000000 0.000000 0.000000 0.000672 -0.005847 0.004057 -0.005848 0
0.000000 0.000000 0.000000 0.000628 -0.005847 -0.002012 -0.005845 0
0.000000 0.000000 0.000000 0.000680 -0.005846 0.003805 -0.005841 0
0.000000 0.000000 0.000000 0.000638 -0.005846 -0.001877 -0.005839 0
0.000000 0.000000 0.000000 0.000686 -0.005846 0.003561 -0.005836 0
0.000000 0.000000 0.000000 0.000646 -0.005846 -0.001758 -0.005834 0
0.000000 0.000000 0.000000 0.000690 -0.005846 0.003325 -0.005831 0
0.000000 0.000000 0.000000 0.000652 -0.005845 -0.001655 -0.005830 0
0.000000 0.000000 0.000000 0.000692 -0.005845 0.003097 -0.005828 0
0.000000 0.000000 0.000000 0.000655 -0.005845 -0.001564 -0.005827 0
0.000000 0.000000 0.000000 0.000691 -0.005845 0.002878 -0.005825 0
0.000000 0.000000 0.000000 0.000656 -0.005844 -0.001482 -0.005824 0
0.000000 0.000000 0.000000 0.000689 -0.005844 0.002672 -0.005823 0
0.000000 0.000000 0.000000 0.000654 -0.005844 -0.001406 -0.005822 0
0.000000 0.000000 0.000000 0.000684 -0.005843 0.002479 -0.005821 0
0.000000 0.000000 0.000000 0.000651 -0.005843 -0.001334 -0.005821 0
0.000000 0.000000 0.000000 0.000678 -0.005842 0.002301 -0.005820 0
0.000000 0.000000 0.000000 0.000646 -0.005842 -0.001262 -0.005820 0
0.000000 0.000000 0.000000 0.000671 -0.005842 0.002138 -0.005819 0
0.000000 0.000000 0.000000 0.000640 -0.006088 -0.001190 -0.020840 0
0.000000 0.000000 0.000000 0.000663 -0.006924 0.001991 -0.057126 0
0.000000 0.000000 0.000000 0.000633 -0.008672 -0.001120 -0.113564 0
0.000000 0.000000 0.000000 0.000654 -0.011628 0.001866 -0.188991 0
0.000000 0.000000 0.000000 0.000626 -0.016055 -0.001053 -0.281628 0
0.000000 0.000000 0.000000 0.000644 -0.022179 0.001758 -0.389622 0
0.000000 0.000000 0.000000 0.000617 -0.030209 -0.000986 -0.512029 0
0.000000 0.000000 0.000000 0.000635 -0.040322 0.001664 -0.647070 0
0.000000 0.000000 0.000000 0.000609 -0.052677 -0.000917 -0.794014 0
0.000904 0.000055 -8.398300 0.000436 -0.068227 -0.009971 -1.001206 1
-222.342536 3.705870 8.973884 0.000130 -0.086829 -0.018211 -1.202988 1
-163.707086 6.434383 8.510056 -0.000604 -0.109065 -0.044665 -1.443201 1
-320.350830 11.773640 30.378280 -0.001328 -0.134891 -0.044747 -1.684476 1
-208.586769 15.250094 24.942486 -0.002383 -0.164666 -0.065659 -1.951135 1
-322.643786 20.627472 36.565154 -0.003590 -0.198370 -0.076054 -2.220607 1
-328.768481 26.106964 40.716966 -0.004951 -0.230173 -0.086571 -2.138351 1
-398.647511 32.751819 50.090682 -0.006357 -0.260118 -0.090758 -2.056822 1
-311.469876 37.945719 47.480916 -0.007934 -0.289626 -0.102550 -2.060092 1
-205.220072 41.371828 42.306079 -0.009509 -0.317422 -0.104009 -1.985201 1
-160.327871 44.054498 40.848082 -0.011211 -0.343390 -0.113316 -1.901446 1
-77.630800 45.359825 35.851003 -0.013047 -0.367409 -0.123208 -1.808594 1
-221.481699 49.093134 47.815657 -0.015292 -0.390718 -0.149977 -1.789259 1
-102.100633 50.826749 40.708489 -0.017331 -0.412107 -0.139697 -1.695434 1
-117.731172 52.833815 42.991171 -0.020444 -0.431878 -0.207203 -1.618152 1
-138.929414 55.203007 46.029142 -0.023440 -0.449637 -0.203216 -1.515134 1
-99.093020 56.890916 44.540207 -0.026818 -0.466667 -0.229464 -1.488482 1
0.000000 0.000000 0.000000 -0.029829 -0.476985 -0.210524 -1.096052 1
0.000000 0.000000 0.000000 -0.032724 -0.486117 -0.206406 -1.034076 1
0.000000 0.000000 0.000000 -0.035421 -0.493048 -0.197263 -0.908908 1
0.000000 0.000000 0.000000 -0.037799 -0.499986 -0.180485 -0.916254 1
0.000000 0.000000 0.000000 -0.039963 -0.506916 -0.169771 -0.922703 1
0.000000 0.000000 0.000000 -0.041561 -0.513943 -0.137451 -0.935538 1
0.000000 0.000000 0.000000 -0.042721 -0.521077 -0.112312 -0.949147 1
0.000000 0.000000 0.000000 -0.042038 -0.526130 -0.001091 -0.829305 1
0.000000 0.000000 0.000000 -0.040875 -0.530791 0.028904 -0.810481 1
0.000000 0.000000 0.000000 -0.039398 -0.534694 0.049255 -0.768873 1
0.000000 0.000000 0.000000 -0.037260 -0.538550 0.090996 -0.769901 1
0.000000 0.000000 0.000000 -0.034841 -0.541716 0.110283 -0.731683 1
0.000000 0.000000 0.000000 -0.031990 -0.544734 0.139111 -0.725773 1
0.000000 0.000000 0.000000 -0.028844 -0.546770 0.159912 -0.668974 1
0.000000 0.000000 0.000000 -0.025351 -0.548075 0.184237 -0.626341 1
0.000000 0.000000 0.000000 -0.021654 -0.548176 0.200120 -0.554215 1
0.000000 0.000000 0.000000 -0.017639 -0.547707 0.223295 -0.519610 1
0.000000 0.000000 0.000000 -0.013786 -0.546010 0.217361 -0.444163 1
0.000000 0.000000 0.000000 -0.009682 -0.543740 0.236555 -0.407564 1
0.000000 0.000000 0.000000 -0.005769 -0.540400 0.229066 -0.339978 1
0.000000 0.000000 0.000000 -0.001780 -0.536609 0.237521 -0.309186 1
0.000000 0.000000 0.000000 0.001999 -0.532021 0.228726 -0.256713 1
0.000000 0.000000 0.000000 0.005736 -0.527109 0.229994 -0.232412 1
0.000000 0.000000 0.000000 0.009259 -0.521706 0.220601 -0.197484 1
0.000000 0.000000 0.000000 0.012667 -0.516100 0.217199 -0.179732 1
0.000000 0.000000 0.000000 0.015869 -0.510297 0.207940 -0.162171 1
0.000000 0.000000 0.000000 0.018913 -0.504401 0.201560 -0.150637 1
0.000000 0.000000 0.000000 0.021765 -0.498570 0.192920 -0.148667 1
0.000000 0.000000 0.000000 0.024452 -0.492771 0.185678 -0.144864 1
0.000000 0.000000 0.000000 0.026965 -0.487204 0.177717 -0.153192 1
0.000000 0.000000 0.000000 0.029298 -0.481751 0.169276 -0.154534 1
0.000000 0.000000 0.000000 0.031483 -0.476622 0.162597 -0.168916 1
0.000000 0.000000 0.000000 0.033485 -0.471651 0.153573 -0.173396 1
0.000000 0.000000 0.000000 0.035361 -0.467055 0.147956 -0.191300 1
0.000000 0.000000 0.000000 0.037059 -0.462641 0.138914 -0.197785 1
0.000000 0.000000 0.000000 0.038647 -0.458621 0.133924 -0.217424 1
0.000000 0.000000 0.000000 0.040064 -0.454792 0.125106 -0.225047 1
0.000000 0.000000 0.000000 0.041382 -0.451352 0.120453 -0.244963 1
0.000000 0.000000 0.000000 0.042538 -0.448102 0.111876 -0.253066 1
0.000000 0.000000 0.000000 0.043601 -0.445218 0.107413 -0.272191 1
0.000000 0.000000 0.000000 0.044510 -0.442515 0.099030 -0.280330 1
0.000000 0.000000 0.000000 0.045332 -0.440146 0.094684 -0.298003 1
0.000000 0.000000 0.000000 0.046007 -0.437945 0.086491 -0.305901 1
0.000000 0.000000 0.000000 0.046602 -0.436045 0.082297 -0.322066 1
0.000000 0.000000 0.000000 0.047057 -0.434298 0.074354 -0.329478 1
0.000000 0.000000 0.000000 0.047438 -0.432819 0.070283 -0.344024 1
0.000000 0.000000 0.000000 0.047689 -0.431474 0.062738 -0.350803 1
0.000000 0.000000 0.000000 0.047869 -0.430360 0.058715 -0.363508 1
0.000000 0.000000 0.000000 0.047933 -0.429365 0.051735 -0.369671 1
0.000000 0.000000 0.000000 0.047930 -0.428566 0.047797 -0.380658 1
0.000000 0.000000 0.000000 0.047825 -0.427873 0.041483 -0.386268 1
0.000000 0.000000 0.000000 0.047659 -0.427347 0.037711 -0.395761 1
0.000000 0.000000 0.000000 0.047404 -0.426913 0.032130 -0.400888 1
0.000000 0.000000 0.000000 0.047096 -0.426621 0.028597 -0.409114 1
0.000000 0.000000 0.000000 0.046714 -0.426411 0.023806 -0.413814 1
0.000000 0.000000 0.000000 0.046286 -0.426322 0.020564 -0.420960 1
0.000000 0.000000 0.000000 0.045799 -0.426304 0.016606 -0.425267 1
0.000000 0.000000 0.000000 0.045273 -0.426389 0.013681 -0.431469 1
0.000000 0.000000 0.000000 0.044704 -0.426537 0.010578 -0.435402 1
0.000000 0.000000 0.000000 0.044102 -0.426770 0.007981 -0.440748 1
0.000000 0.000000 0.000000 0.043473 -0.427057 0.005724 -0.444314 1
0.000000 0.000000 0.000000 0.042817 -0.427415 0.003452 -0.448856 1
0.000000 0.000000 0.000000 0.042165 -0.427810 0.003087 -0.451542 1
0.000000 0.000000 0.000000 0.041493 -0.428264 0.001149 -0.455474 1
0.000000 0.000000 0.000000 0.040796 -0.428770 -0.001009 -0.459160 1
0.000000 0.000000 0.000000 0.040083 -0.429337 -0.002684 -0.463353 1
0.000000 0.000000 0.000000 0.039362 -0.429946 -0.003917 -0.466456 1
0.000000 0.000000 0.000000 0.038624 -0.430597 -0.005633 -0.469687 1
0.000000 0.000000 0.000000 0.037893 -0.431279 -0.005974 -0.472172 1
0.000000 0.000000 0.000000 0.037148 -0.431985 -0.007540 -0.474384 1
0.000000 0.000000 0.000000 0.036422 -0.432713 -0.007180 -0.476381 1
0.000000 0.000000 0.000000 0.035686 -0.433451 -0.008461 -0.477688 1
0.000000 0.000000 0.000000 0.034978 -0.434202 -0.007488 -0.479287 1
0.000000 0.000000 0.000000 0.034266 -0.434950 -0.008468 -0.479834 1
0.000000 0.000000 0.000000 0.033591 -0.435706 -0.006928 -0.481082 1
0.000000 0.000000 0.000000 0.032914 -0.436448 -0.007653 -0.480969 1
0.000000 0.000000 0.000000 0.032283 -0.437193 -0.005607 -0.481889 1
0.000000 0.000000 0.000000 0.031653 -0.437914 -0.006130 -0.481183 1
0.000000 0.000000 0.000000 0.031074 -0.438634 -0.003662 -0.481802 1
0.000000 0.000000 0.000000 0.030500 -0.439325 -0.003990 -0.480783 1
0.000000 0.000000 0.000000 0.029980 -0.440009 -0.001209 -0.481035 1
0.000000 0.000000 0.000000 0.029465 -0.440662 -0.001431 -0.479864 1
0.000000 0.000000 0.000000 0.029007 -0.441301 0.001562 -0.479620 1
0.000000 0.000000 0.000000 0.028555 -0.441912 0.001396 -0.478623 1
0.000000 0.000000 0.000000 0.028162 -0.442504 0.004593 -0.477978 1
0.000000 0.000000 0.000000 0.027774 -0.443063 0.004528 -0.476635 1
0.000000 0.000000 0.000000 0.027447 -0.443600 0.007774 -0.475795 1
0.000000 0.000000 0.000000 0.027125 -0.444099 0.007812 -0.474038 1
0.000000 0.000000 0.000000 0.026861 -0.444574 0.011038 -0.473108 1
0.000000 0.000000 0.000000 0.026603 -0.445010 0.011142 -0.471135 1
0.000000 0.000000 0.000000 0.026402 -0.445422 0.014328 -0.470168 1
0.000000 0.000000 0.000000 0.026206 -0.445794 0.014465 -0.468129 1
0.000000 0.000000 0.000000 0.026065 -0.446145 0.017582 -0.467164 1
0.000000 0.000000 0.000000 0.025928 -0.446457 0.017734 -0.465163 1
0.000000 0.000000 0.000000 0.025843 -0.446748 0.020746 -0.464225 1
0.000000 0.000000 0.000000 0.025763 -0.447003 0.020910 -0.462330 1
0.000000 0.000000 0.000000 0.025730 -0.447240 0.023781 -0.461436 1
0.000000 0.000000 0.000000 0.025701 -0.447444 0.023952 -0.459689 1
0.000000 0.000000 0.000000 0.025717 -0.447631 0.026653 -0.458851 1
0.000000 0.000000 0.000000 0.025735 -0.447789 0.026826 -0.457275 1
0.000000 0.000000 0.000000 0.025794 -0.447932 0.029337 -0.456498 1
0.000000 0.000000 0.000000 0.025855 -0.448049 0.029505 -0.455105 1
0.000000 0.000000 0.000000 0.025952 -0.448153 0.031813 -0.454393 1
0.000000 0.000000 0.000000 0.026051 -0.448236 0.031968 -0.453187 1
0.000000 0.000000 0.000000 0.026182 -0.448307 0.034064 -0.452541 1
0.000000 0.000000 0.000000 0.026314 -0.448359 0.034201 -0.451523 1
0.000000 0.000000 0.000000 0.026474 -0.448402 0.036080 -0.450943 1
0.000000 0.000000 0.000000 0.026633 -0.448430 0.036192 -0.450107 1
