qdot q torque X Z vX vZ pasEffectue 
0.000000 0.000000 0.000000 0.000597 -0.005843 0.005647 -0.005896 0
0.000000 0.000000 0.000000 0.000541 -0.005844 -0.002838 -0.005892 0
0.000000 0.000000 0.000000 0.000618 -0.005844 0.005254 -0.005886 0
0.000000 0.000000 0.000000 0.000564 -0.005845 -0.002674 -0.005881 0
0.000000 0.000000 0.000000 0.000636 -0.005845 0.004910 -0.005875 0
0.000000 0.000000 0.000000 0.000584 -0.005846 -0.002501 -0.005871 0
0.000000 0.000000 0.000000 0.000650 -0.005846 0.004603 -0.005865 0
0.000000 0.000000 0.000000 0.000601 -0.005846 -0.002328 -0.005861 0
0.000000 0.000000 0.000000 0.000662 -0.005846 0.004321 -0.005856 0
0.000000 0.000000 0.000000 0.000616 -0.005847 -0.002163 -0.005853 0
0.000000 0.000000 0.000000 0.000672 -0.005847 0.004057 -0.005848 0
0.000000 0.000000 0.000000 0.000628 -0.005847 -0.002012 -0.005845 0
0.000000 0.000000 0.000000 0.000680 -0.005846 0.003805 -0.005841 0
0.000000 0.000000 0.000000 0.000638 -0.005846 -0.001877 -0.005839 0
0.000000 0.000000 0.000000 0.000686 -0.005846 0.003561 -0.005836 0
0.000000 0.000000 0.000000 0.000646 -0.005846 -0.001758 -0.005834 0
0.000000 0.000000 0.000000 0.000690 -0.005846 0.003325 -0.005831 0
0.000000 0.000000 0.000000 0.000652 -0.005845 -0.001655 -0.005830 0
0.000000 0.000000 0.000000 0.000692 -0.005845 0.003097 -0.005828 0
0.000000 0.000000 0.000000 0.000655 -0.005845 -0.001564 -0.005827 0
0.000000 0.000000 0.000000 0.000691 -0.005845 0.002878 -0.005825 0
0.000000 0.000000 0.000000 0.000656 -0.005844 -0.001482 -0.005824 0
0.000000 0.000000 0.000000 0.000689 -0.005844 0.002672 -0.005823 0
0.000000 0.000000 0.000000 0.000654 -0.005844 -0.001406 -0.005822 0
0.000000 0.000000 0.000000 0.000684 -0.005843 0.002479 -0.005821 0
0.000000 0.000000 0.000000 0.000651 -0.005843 -0.001334 -0.005821 0
0.000000 0.000000 0.000000 0.000678 -0.005842 0.002301 -0.005820 0
0.000000 0.000000 0.000000 0.000646 -0.005888 -0.001262 -0.008638 0
0.000000 0.000000 0.000000 0.000671 -0.006327 0.002137 -0.032661 0
0.000000 0.000000 0.000000 0.000640 -0.007534 -0.001191 -0.079946 0
0.000000 0.000000 0.000000 0.000663 -0.009814 0.001995 -0.146583 0
0.000000 0.000000 0.000000 0.000633 -0.013438 -0.001125 -0.230883 0
0.000000 0.000000 0.000000 0.000654 -0.018670 0.001872 -0.332613 0
0.000000 0.000000 0.000000 0.000625 -0.025730 -0.001060 -0.449306 0
0.000000 0.000000 0.000000 0.000644 -0.034811 0.001765 -0.579687 0
0.000000 0.000000 0.000000 0.000617 -0.046097 -0.000993 -0.723246 0
0.000000 0.000000 0.000000 0.000635 -0.059752 0.001672 -0.879095 0
-46.776149 2.575569 539.714946 0.000546 -0.076343 -0.004793 -1.071769 1
738.785702 -9.762515 37.860909 0.000383 -0.096408 -0.009363 -1.300299 1
527.246598 -18.684259 64.365076 0.000212 -0.120499 -0.010089 -1.565988 1
387.128982 -25.219904 77.932865 -0.000233 -0.147897 -0.026912 -1.791783 1
321.091304 -30.645397 68.299961 -0.000658 -0.179892 -0.026131 -2.099558 1
342.136351 -36.424727 26.720126 -0.001356 -0.210479 -0.043240 -2.045741 1
312.697484 -41.736803 -12.891259 -0.001759 -0.240475 -0.025926 -2.040237 1
264.670025 -46.381120 -65.982503 -0.002816 -0.269369 -0.066235 -2.002959 1
184.165558 -49.662543 -164.369983 -0.003476 -0.297621 -0.043080 -1.992786 1
-26.087158 -49.508778 -54.805376 -0.004741 -0.324869 -0.080667 -1.959735 1
-87.224305 -47.996390 -4.744766 -0.005616 -0.351465 -0.058132 -1.947240 1
-85.133800 -46.334274 22.382459 -0.007117 -0.377000 -0.097154 -1.909064 1
-61.414074 -44.864720 29.955219 -0.008191 -0.401976 -0.072637 -1.900560 1
-43.432741 -43.725836 36.350008 -0.010176 -0.425361 -0.129273 -1.828452 1
0.000000 0.000000 0.000000 -0.011209 -0.447540 -0.073181 -1.778272 1
0.000000 0.000000 0.000000 -0.012829 -0.466782 -0.110045 -1.621309 1
-231.792408 -44.135965 -14.868353 -0.013918 -0.484997 -0.079270 -1.577890 1
0.000000 0.000000 0.000000 -0.015552 -0.501635 -0.113598 -1.499952 1
0.000000 0.000000 0.000000 -0.016179 -0.517113 -0.053758 -1.445789 1
0.000000 0.000000 0.000000 -0.016751 -0.531257 -0.051111 -1.379868 1
0.000000 0.000000 0.000000 -0.016564 -0.544422 -0.005350 -1.334345 1
0.000000 0.000000 0.000000 -0.015794 -0.556943 0.030443 -1.308161 1
0.000000 0.000000 0.000000 -0.014336 -0.568620 0.073150 -1.269242 1
0.000000 0.000000 0.000000 -0.012552 -0.579508 0.094461 -1.232808 1
0.000000 0.000000 0.000000 -0.010182 -0.589532 0.132020 -1.190995 1
0.000000 0.000000 0.000000 -0.007476 -0.598889 0.154909 -1.160270 1
0.000000 0.000000 0.000000 -0.004290 -0.607588 0.186869 -1.129536 1
0.000000 0.000000 0.000000 -0.000690 -0.615767 0.215301 -1.106512 1
0.000000 0.000000 0.000000 0.003236 -0.623351 0.238792 -1.078428 1
0.000000 0.000000 0.000000 0.007462 -0.630272 0.261027 -1.045525 1
0.000000 0.000000 0.000000 0.011910 -0.636560 0.278798 -1.013847 1
0.000000 0.000000 0.000000 0.016558 -0.642081 0.295409 -0.973314 1
0.000000 0.000000 0.000000 0.021294 -0.646921 0.305485 -0.937334 1
0.000000 0.000000 0.000000 0.026147 -0.651046 0.317287 -0.898548 1
0.000000 0.000000 0.000000 0.031063 -0.655055 0.326032 -0.895566 1
0.000000 0.000000 0.000000 0.036037 -0.658330 0.334493 -0.854866 1
0.000000 0.000000 0.000000 0.040848 -0.661280 0.329535 -0.838276 1
0.000000 0.000000 0.000000 0.045992 -0.663986 0.354616 -0.826345 1
0.000000 0.000000 0.000000 0.050801 -0.666257 0.339355 -0.802500 1
0.000000 0.000000 0.000000 0.055874 -0.668338 0.360247 -0.793219 1
0.000000 0.000000 0.000000 0.060579 -0.670060 0.342857 -0.773362 1
0.000000 0.000000 0.000000 0.065505 -0.671636 0.361052 -0.766198 1
0.000000 0.000000 0.000000 0.070021 -0.672911 0.341008 -0.749382 1
0.000000 0.000000 0.000000 0.074716 -0.674080 0.356388 -0.744224 1
0.000000 0.000000 0.000000 0.078970 -0.674995 0.334205 -0.729897 1
0.000000 0.000000 0.000000 0.083357 -0.675833 0.346611 -0.726133 1
0.000000 0.000000 0.000000 0.087284 -0.676454 0.322892 -0.713683 1
0.000000 0.000000 0.000000 0.091304 -0.677014 0.332511 -0.710670 1
0.000000 0.000000 0.000000 0.094852 -0.677382 0.307699 -0.699461 1
0.000000 0.000000 0.000000 0.098460 -0.677699 0.314975 -0.696711 1
0.000000 0.000000 0.000000 0.101591 -0.677839 0.289412 -0.686235 1
0.000000 0.000000 0.000000 0.104759 -0.677931 0.294845 -0.683434 1
0.000000 0.000000 0.000000 0.107449 -0.677856 0.268864 -0.673373 1
0.000000 0.000000 0.000000 0.110161 -0.677733 0.272893 -0.670356 1
0.000000 0.000000 0.000000 0.112402 -0.677452 0.246839 -0.660578 1
0.000000 0.000000 0.000000 0.114655 -0.677122 0.249822 -0.657298 1
0.000000 0.000000 0.000000 0.116447 -0.676641 0.224024 -0.647809 1
0.000000 0.000000 0.000000 0.118248 -0.676111 0.226253 -0.644308 1
0.000000 0.000000 0.000000 0.119604 -0.675440 0.200995 -0.635204 1
0.000000 0.000000 0.000000 0.120967 -0.674724 0.202752 -0.631705 1
0.000000 0.000000 0.000000 0.121907 -0.673875 0.178318 -0.622963 1
0.000000 0.000000 0.000000 0.122857 -0.672988 0.179810 -0.619752 1
0.000000 0.000000 0.000000 0.123407 -0.671978 0.156426 -0.611383 1
0.000000 0.000000 0.000000 0.123971 -0.670941 0.157822 -0.608737 1
0.000000 0.000000 0.000000 0.124163 -0.669791 0.135661 -0.600787 1
0.000000 0.000000 0.000000 0.124375 -0.668629 0.137109 -0.598930 1
0.000000 0.000000 0.000000 0.124242 -0.667364 0.116298 -0.591446 1
0.000000 0.000000 0.000000 0.124139 -0.666104 0.117915 -0.590523 1
0.000000 0.000000 0.000000 0.123719 -0.664751 0.098546 -0.583557 1
0.000000 0.000000 0.000000 0.123337 -0.663421 0.100415 -0.583612 1
0.000000 0.000000 0.000000 0.122668 -0.662008 0.082536 -0.577219 1
0.000000 0.000000 0.000000 0.122046 -0.660634 0.084713 -0.578193 1
0.000000 0.000000 0.000000 0.121166 -0.659188 0.068330 -0.572450 1
0.000000 0.000000 0.000000 0.120340 -0.657795 0.070840 -0.574176 1
0.000000 0.000000 0.000000 0.119284 -0.656342 0.055916 -0.569194 1
0.000000 0.000000 0.000000 0.118292 -0.654950 0.058753 -0.571397 1
0.000000 0.000000 0.000000 0.117094 -0.653513 0.045210 -0.567344 1
0.000000 0.000000 0.000000 0.115967 -0.652138 0.048340 -0.569640 1
0.000000 0.000000 0.000000 0.114657 -0.650739 0.036061 -0.566762 1
0.000000 0.000000 0.000000 0.113423 -0.649393 0.039416 -0.568653 1
0.000000 0.000000 0.000000 0.112035 -0.648052 0.028744 -0.567568 1
0.000000 0.000000 0.000000 0.110731 -0.646742 0.032476 -0.568137 1
0.000000 0.000000 0.000000 0.109264 -0.645463 0.021231 -0.568717 1
0.000000 0.000000 0.000000 0.107885 -0.644235 0.025148 -0.570569 1
0.000000 0.000000 0.000000 0.106374 -0.643050 0.015747 -0.571947 1
0.000000 0.000000 0.000000 0.104948 -0.641913 0.019348 -0.573738 1
0.000000 0.000000 0.000000 0.103412 -0.640827 0.011296 -0.575632 1
0.000000 0.000000 0.000000 0.101964 -0.639785 0.015070 -0.577286 1
0.000000 0.000000 0.000000 0.100426 -0.638798 0.008118 -0.579550 1
0.000000 0.000000 0.000000 0.098982 -0.637852 0.012382 -0.581093 1
0.000000 0.000000 0.000000 0.097465 -0.636963 0.006435 -0.583632 1
0.000000 0.000000 0.000000 0.096051 -0.636112 0.011210 -0.585055 1
0.000000 0.000000 0.000000 0.094579 -0.635320 0.006267 -0.587823 1
0.000000 0.000000 0.000000 0.093217 -0.634563 0.011454 -0.589093 1
0.000000 0.000000 0.000000 0.091811 -0.633866 0.007483 -0.592049 1
0.000000 0.000000 0.000000 0.090519 -0.633198 0.012980 -0.593145 1
0.000000 0.000000 0.000000 0.089197 -0.632592 0.009882 -0.596258 1
0.000000 0.000000 0.000000 0.087991 -0.632012 0.015606 -0.597183 1
0.000000 0.000000 0.000000 0.086765 -0.631494 0.013246 -0.600423 1
0.000000 0.000000 0.000000 0.085656 -0.630997 0.019122 -0.601195 1
0.000000 0.000000 0.000000 0.084537 -0.630564 0.017364 -0.604544 1
0.000000 0.000000 0.000000 0.083533 -0.630148 0.023318 -0.605181 1
0.000000 0.000000 0.000000 0.082525 -0.629795 0.022038 -0.608620 1
0.000000 0.000000 0.000000 0.081631 -0.629456 0.027996 -0.609139 1
0.000000 0.000000 0.000000 0.080737 -0.629181 0.027090 -0.612649 1
0.000000 0.000000 0.000000 0.079954 -0.628916 0.032987 -0.613058 1
0.000000 0.000000 0.000000 0.079174 -0.628715 0.032364 -0.616617 1
0.000000 0.000000 0.000000 0.078501 -0.628521 0.038146 -0.616920 1
0.000000 0.000000 0.000000 0.077833 -0.628390 0.037731 -0.620504 1
0.000000 0.000000 0.000000 0.077268 -0.628264 0.043356 -0.620702 1
0.000000 0.000000 0.000000 0.076708 -0.628199 0.043086 -0.624284 1
0.000000 0.000000 0.000000 0.076246 -0.628136 0.048524 -0.624376 1
0.000000 0.000000 0.000000 0.075788 -0.628133 0.048347 -0.627929 1
0.000000 0.000000 0.000000 0.075424 -0.628129 0.053575 -0.627914 1
0.000000 0.000000 0.000000 0.075064 -0.628183 0.053450 -0.631412 1
0.000000 0.000000 0.000000 0.074791 -0.628234 0.058452 -0.631286 1
0.000000 0.000000 0.000000 0.074522 -0.628340 0.058345 -0.634706 1
0.000000 0.000000 0.000000 0.074335 -0.628440 0.063109 -0.634468 1
0.000000 0.000000 0.000000 0.074149 -0.628593 0.062991 -0.637787 1
0.000000 0.000000 0.000000 0.074040 -0.628738 0.067509 -0.637438 1
0.000000 0.000000 0.000000 0.073930 -0.628934 0.067357 -0.640638 1
0.000000 0.000000 0.000000 0.073893 -0.629118 0.071623 -0.640179 1
0.000000 0.000000 0.000000 0.073852 -0.629349 0.071418 -0.643244 1
0.000000 0.000000 0.000000 0.073878 -0.629568 0.075428 -0.642678 1
0.000000 0.000000 0.000000 0.073899 -0.629831 0.075154 -0.645597 1
0.000000 0.000000 0.000000 0.073981 -0.630078 0.078906 -0.644930 1
