qdot q torque X Z vX vZ pasEffectue 
-0.012701 -0.000385 0.000000 0.000513 -0.005842 -0.002984 -0.005903 0
0.012095 -0.000587 0.000000 0.000597 -0.005843 0.005647 -0.005896 0
-0.010997 -0.000404 0.000000 0.000541 -0.005844 -0.002838 -0.005892 0
0.010170 -0.000573 0.000000 0.000618 -0.005844 0.005254 -0.005886 0
-0.009944 -0.000408 0.000000 0.000564 -0.005845 -0.002674 -0.005881 0
0.008886 -0.000556 0.000000 0.000636 -0.005845 0.004910 -0.005875 0
-0.009333 -0.000400 0.000000 0.000584 -0.005846 -0.002501 -0.005871 0
0.008071 -0.000535 0.000000 0.000650 -0.005846 0.004603 -0.005865 0
-0.008994 -0.000385 0.000000 0.000601 -0.005846 -0.002328 -0.005861 0
0.007576 -0.000511 0.000000 0.000662 -0.005846 0.004321 -0.005856 0
-0.008801 -0.000364 0.000000 0.000616 -0.005847 -0.002163 -0.005853 0
0.007279 -0.000486 0.000000 0.000672 -0.005847 0.004057 -0.005848 0
-0.008663 -0.000341 0.000000 0.000628 -0.005847 -0.002012 -0.005845 0
0.007088 -0.000459 0.000000 0.000680 -0.005846 0.003805 -0.005841 0
-0.008524 -0.000317 0.000000 0.000638 -0.005846 -0.001877 -0.005839 0
0.006937 -0.000433 0.000000 0.000686 -0.005846 0.003561 -0.005836 0
-0.008354 -0.000294 0.000000 0.000646 -0.005846 -0.001758 -0.005834 0
0.006788 -0.000407 0.000000 0.000690 -0.005846 0.003325 -0.005831 0
-0.008140 -0.000271 0.000000 0.000652 -0.005845 -0.001655 -0.005830 0
0.006619 -0.000381 0.000000 0.000692 -0.005845 0.003097 -0.005828 0
-0.007886 -0.000250 0.000000 0.000655 -0.005845 -0.001564 -0.005827 0
0.006423 -0.000357 0.000000 0.000691 -0.005845 0.002878 -0.005825 0
-0.007598 -0.000230 0.000000 0.000656 -0.005844 -0.001482 -0.005824 0
0.006203 -0.000334 0.000000 0.000689 -0.005844 0.002672 -0.005823 0
-0.007287 -0.000212 0.000000 0.000654 -0.005844 -0.001406 -0.005822 0
0.005963 -0.000312 0.000000 0.000684 -0.005843 0.002479 -0.005821 0
-0.006964 -0.000196 0.000000 0.000651 -0.005843 -0.001334 -0.005821 0
0.005711 -0.000291 0.000000 0.000678 -0.005842 0.002301 -0.005820 0
-0.006638 -0.000180 0.000000 0.000646 -0.006154 -0.001262 -0.024819 0
1.714403 -0.028754 0.000000 0.000671 -0.007176 0.002138 -0.068503 0
3.709455 -0.090578 0.000000 0.000640 -0.009276 -0.001193 -0.135288 0
5.792965 -0.187127 0.000000 0.000663 -0.012774 0.001998 -0.222645 0
12.256995 -0.391411 0.000000 0.000633 -0.017956 -0.001129 -0.328869 0
8.699416 -0.536401 0.000000 0.000654 -0.025107 0.001877 -0.454166 0
24.780729 -0.949415 0.000000 0.000625 -0.034454 -0.001065 -0.595279 0
9.675977 -1.110681 0.000000 0.000644 -0.046190 0.001771 -0.750342 0
39.771084 -1.773534 0.000000 0.000617 -0.060482 -0.000997 -0.918054 0
7.702828 -1.901915 0.000000 0.000449 -0.078152 -0.009632 -1.138309 1
465.153949 -9.654482 0.000000 0.000178 -0.099612 -0.016124 -1.387256 1
377.140994 -15.940165 0.000000 -0.000112 -0.125420 -0.017481 -1.673853 1
308.380267 -21.079743 0.000000 -0.000574 -0.154675 -0.028333 -1.910018 1
219.981539 -24.745773 0.000000 -0.001108 -0.183556 -0.033131 -1.916425 1
114.235868 -26.648860 0.000000 -0.001812 -0.210983 -0.044050 -1.856593 1
22.119042 -27.016273 0.000000 -0.002606 -0.238125 -0.050243 -1.866650 1
-100.272010 -25.344058 0.000000 -0.003546 -0.264085 -0.059947 -1.821638 1
-254.036661 -21.110286 0.000000 -0.004619 -0.289810 -0.068967 -1.833351 1
-398.928165 -14.462100 0.000000 -0.005823 -0.314504 -0.078059 -1.796136 1
-483.559303 -6.403350 0.000000 -0.007131 -0.338968 -0.085625 -1.806806 1
-500.902425 1.944300 0.000000 -0.008567 -0.362316 -0.094764 -1.763162 1
-469.347828 9.765609 0.000000 -0.010083 -0.385440 -0.100993 -1.772905 1
-408.738450 16.576871 0.000000 -0.011724 -0.406663 -0.110186 -1.680070 1
530.580121 7.733999 0.000000 -0.012782 -0.426915 -0.076315 -1.642024 1
-46.491311 8.501107 0.000000 -0.014240 -0.445673 -0.101671 -1.571137 1
212.482682 4.960125 0.000000 -0.015458 -0.462543 -0.088584 -1.474746 1
-51.131380 5.810009 0.000000 -0.016252 -0.477909 -0.063890 -1.399868 1
59.155685 4.823695 0.000000 -0.016795 -0.492322 -0.049324 -1.357123 1
-74.762453 6.069520 0.000000 -0.017019 -0.505680 -0.030513 -1.307118 1
99.189655 4.416291 0.000000 -0.016788 -0.518273 -0.002931 -1.273872 1
-60.305074 5.421376 0.000000 -0.016163 -0.529952 0.021362 -1.230681 1
114.757940 3.508771 0.000000 -0.015083 -0.541009 0.049727 -1.204442 1
-43.133734 4.227718 0.000000 -0.013578 -0.551402 0.076689 -1.174974 1
89.840709 2.730426 0.000000 -0.011620 -0.561258 0.105880 -1.152632 1
-49.050843 3.548001 0.000000 -0.009302 -0.570539 0.129805 -1.127398 1
81.705004 2.186319 0.000000 -0.006606 -0.579114 0.155105 -1.093609 1
-54.278811 3.091048 0.000000 -0.003627 -0.587037 0.175158 -1.062443 1
72.504274 1.882739 0.000000 -0.000346 -0.594114 0.196521 -1.018725 1
-47.901597 2.681188 0.000000 0.003105 -0.600468 0.210168 -0.981673 1
62.974916 1.631711 0.000000 0.006758 -0.606020 0.225903 -0.939131 1
-35.087288 2.216573 0.000000 0.010507 -0.611422 0.235484 -0.935584 1
54.252042 1.312453 0.000000 0.014391 -0.616021 0.247393 -0.891966 1
-30.892273 1.827385 0.000000 0.018212 -0.620174 0.247490 -0.869307 1
44.896521 1.079174 0.000000 0.022325 -0.624141 0.269080 -0.862160 1
-27.818069 1.542850 0.000000 0.026260 -0.627536 0.262377 -0.831259 1
34.922176 0.960865 0.000000 0.030461 -0.630648 0.282502 -0.817365 1
-29.978983 1.460549 0.000000 0.034320 -0.633428 0.265886 -0.800205 1
31.347805 0.938137 0.000000 0.038458 -0.635911 0.286716 -0.784904 1
-30.019459 1.438492 0.000000 0.042206 -0.638121 0.267099 -0.770746 1
28.846718 0.957761 0.000000 0.046184 -0.640088 0.284855 -0.758091 1
-27.123607 1.409844 0.000000 0.049732 -0.641826 0.262618 -0.746129 1
26.713263 0.964663 0.000000 0.053462 -0.643360 0.277254 -0.735414 1
-23.287489 1.352803 0.000000 0.056737 -0.644700 0.253250 -0.725086 1
24.435250 0.945577 0.000000 0.060152 -0.645863 0.265053 -0.715625 1
-19.482220 1.270290 0.000000 0.063100 -0.646854 0.239954 -0.706321 1
21.962334 0.904267 0.000000 0.066155 -0.647685 0.249468 -0.697539 1
-16.049521 1.171764 0.000000 0.068739 -0.648358 0.223790 -0.688764 1
19.450976 0.847589 0.000000 0.071409 -0.648881 0.231593 -0.680260 1
-13.039878 1.064922 0.000000 0.073611 -0.649255 0.205774 -0.671700 1
17.074696 0.780347 0.000000 0.075886 -0.649485 0.212347 -0.663246 1
-10.479986 0.955014 0.000000 0.077704 -0.649571 0.186779 -0.654767 1
14.929841 0.706183 0.000000 0.079586 -0.649520 0.192542 -0.646445 1
-7.610453 0.833023 0.000000 0.081030 -0.649328 0.167624 -0.637812 1
11.824670 0.635944 0.000000 0.082535 -0.649010 0.172858 -0.629900 1
-4.111703 0.704472 0.000000 0.083623 -0.648550 0.148909 -0.620959 1
7.488172 0.579667 0.000000 0.084774 -0.647981 0.153828 -0.613846 1
0.072177 0.578464 0.000000 0.085533 -0.647269 0.131077 -0.604523 1
2.114132 0.543227 0.000000 0.086358 -0.646472 0.135862 -0.598658 1
4.982158 0.460192 0.000000 0.086819 -0.645528 0.114475 -0.588896 1
-4.141397 0.529213 0.000000 0.087351 -0.644531 0.119274 -0.584743 1
10.640118 0.351879 0.000000 0.087546 -0.643387 0.099262 -0.574705 1
-9.577568 0.511504 0.000000 0.087817 -0.642219 0.104071 -0.572164 1
15.032205 0.260969 0.000000 0.087775 -0.640915 0.085224 -0.562676 1
-9.958847 0.426949 0.000000 0.087807 -0.639595 0.089741 -0.560369 1
12.809123 0.213464 0.000000 0.087554 -0.638154 0.072379 -0.551711 1
-9.908449 0.378605 0.000000 0.087378 -0.636713 0.076792 -0.550257 1
10.659797 0.200942 0.000000 0.086940 -0.635168 0.060694 -0.542466 1
-9.768098 0.363743 0.000000 0.086583 -0.633641 0.065153 -0.542046 1
9.318399 0.208438 0.000000 0.085986 -0.632026 0.050185 -0.535114 1
-9.483791 0.366500 0.000000 0.085474 -0.630448 0.054737 -0.535753 1
8.523270 0.224447 0.000000 0.084743 -0.628795 0.040891 -0.529652 1
-9.105939 0.376212 0.000000 0.084100 -0.627197 0.045541 -0.531295 1
7.995766 0.242950 0.000000 0.083260 -0.625539 0.032813 -0.526045 1
-8.198778 0.379596 0.000000 0.082510 -0.623947 0.037533 -0.528421 1
6.891717 0.264735 0.000000 0.081582 -0.622311 0.025878 -0.524170 1
-5.969992 0.364235 0.000000 0.080746 -0.620745 0.030609 -0.526769 1
4.118514 0.295594 0.000000 0.079750 -0.619155 0.019968 -0.523760 1
-2.054895 0.329841 0.000000 0.078847 -0.617628 0.024654 -0.526044 1
-0.643791 0.340572 0.000000 0.077803 -0.616106 0.015170 -0.524750 1
4.769465 0.261080 0.000000 0.076851 -0.614620 0.019761 -0.525484 1
-10.771803 0.440611 0.000000 0.075754 -0.613176 0.009922 -0.526508 1
13.627640 0.213483 0.000000 0.074755 -0.611782 0.014835 -0.528170 1
-11.089823 0.398313 0.000000 0.073632 -0.610437 0.006214 -0.529741 1
13.528722 0.172834 0.000000 0.072598 -0.609144 0.010551 -0.531566 1
-11.035481 0.356759 0.000000 0.071460 -0.607906 0.003182 -0.533579 1
12.096843 0.155145 0.000000 0.070409 -0.606717 0.007391 -0.535374 1
-11.407472 0.345270 0.000000 0.069271 -0.605587 0.000994 -0.537818 1
11.446670 0.154492 0.000000 0.068225 -0.604505 0.005455 -0.539574 1
-11.602318 0.347864 0.000000 0.067105 -0.603486 -0.000090 -0.542376 1
11.295114 0.159612 0.000000 0.066082 -0.602512 0.004691 -0.544077 1
-11.520204 0.351616 0.000000 0.064999 -0.601605 -0.000006 -0.547179 1
11.289495 0.163457 0.000000 0.064015 -0.600739 0.005016 -0.548787 1
-11.307946 0.351923 0.000000 0.062985 -0.599943 0.001142 -0.552131 1
11.215850 0.164992 0.000000 0.062055 -0.599183 0.006309 -0.553612 1
-11.080315 0.349664 0.000000 0.061090 -0.598494 0.003173 -0.557146 1
11.020561 0.165988 0.000000 0.060227 -0.597838 0.008413 -0.558482 1
-10.856663 0.346933 0.000000 0.059336 -0.597253 0.005889 -0.562164 1
10.734744 0.168020 0.000000 0.058546 -0.596698 0.011146 -0.563355 1
-10.610776 0.344867 0.000000 0.057735 -0.596213 0.009107 -0.567151 1
10.399296 0.171545 0.000000 0.057024 -0.595754 0.014325 -0.568200 1
-10.320332 0.343551 0.000000 0.056297 -0.595366 0.012661 -0.572081 1
10.041121 0.176199 0.000000 0.055665 -0.594999 0.017790 -0.572992 1
-9.982255 0.342570 0.000000 0.055022 -0.594703 0.016410 -0.576931 1
9.666390 0.181463 0.000000 0.054471 -0.594424 0.021405 -0.577706 1
-9.603603 0.341523 0.000000 0.053909 -0.594215 0.020237 -0.581674 1
9.278244 0.186886 0.000000 0.053437 -0.594020 0.025065 -0.582311 1
-9.194383 0.340126 0.000000 0.052955 -0.593893 0.024051 -0.586281 1
8.880250 0.192121 0.000000 0.052557 -0.593776 0.028691 -0.586776 1
-8.762467 0.338162 0.000000 0.052151 -0.593726 0.027787 -0.590721 1
8.476157 0.196893 0.000000 0.051824 -0.593683 0.032227 -0.591071 1
-8.313933 0.335459 0.000000 0.051490 -0.593704 0.031398 -0.594964 1
8.069870 0.200961 0.000000 0.051230 -0.593728 0.035632 -0.595166 1
-7.854313 0.331866 0.000000 0.050961 -0.593814 0.034854 -0.598981 1
7.663023 0.204149 0.000000 0.050763 -0.593900 0.038880 -0.599033 1
-7.388713 0.327294 0.000000 0.050556 -0.594045 0.038134 -0.602747 1
7.256730 0.206349 0.000000 0.050415 -0.594186 0.041953 -0.602647 1
-6.921773 0.321712 0.000000 0.050264 -0.594383 0.041223 -0.606241 1
6.851856 0.207514 0.000000 0.050175 -0.594573 0.044838 -0.605990 1
-6.457411 0.315138 0.000000 0.050076 -0.594817 0.044111 -0.609445 1
6.449314 0.207649 0.000000 0.050034 -0.595051 0.047527 -0.609047 1
-5.998507 0.307624 0.000000 0.049981 -0.595334 0.046792 -0.612349 1
6.050150 0.206788 0.000000 0.049981 -0.595604 0.050011 -0.611808 1
-5.547481 0.299246 0.000000 0.049970 -0.595921 0.049260 -0.614947 1
5.655480 0.204988 0.000000 0.050008 -0.596222 0.052285 -0.614269 1
-5.106257 0.290093 0.000000 0.050032 -0.596567 0.051508 -0.617234 1
5.266625 0.202316 0.000000 0.050103 -0.596892 0.054343 -0.616428 1
